2003-08-01,202.40870666503906,235.39999389648438,238.5,178.75,182.0,107659380
2003-09-01,199.95816040039062,232.5500030517578,237.0,195.10000610351562,236.39999389648438,61731873
2003-10-01,277.129638671875,322.29998779296875,324.20001220703125,227.10000610351562,232.0,96360841
2003-11-01,296.3043518066406,344.6000061035156,356.70001220703125,314.1000061035156,324.0,103025627
2003-12-01,322.6158142089844,375.20001220703125,386.8999938964844,346.8500061035156,347.25,65969711
2004-01-01,371.240234375,431.75,454.6499938964844,341.1000061035156,378.0,120667431
2004-02-01,429.968017578125,500.04998779296875,588.0,400.54998779296875,431.75,156288620
2004-03-01,427.73248291015625,497.45001220703125,534.4000244140625,431.0,502.1499938964844,116129845
2004-04-01,468.1883239746094,544.5,599.7999877929688,496.5,497.0,78847508
2004-05-01,332.41802978515625,386.6000061035156,558.7000122070312,300.0,542.0,146558414
2004-06-01,346.6915588378906,403.20001220703125,419.8500061035156,360.25,393.0,173946808
2004-07-01,365.0063781738281,424.5,440.0,360.0,405.25,123980540
2004-08-01,329.42230224609375,381.75,431.79998779296875,354.6499938964844,426.1000061035156,115332965
2004-09-01,305.6917724609375,354.25,401.3999938964844,348.04998779296875,383.0,162370148
2004-10-01,324.2448425292969,375.75,381.95001220703125,338.0,360.95001220703125,74452539
2004-11-01,362.5155944824219,420.1000061035156,424.5,371.0,377.0,53279702
2004-12-01,398.5859680175781,461.8999938964844,478.0,402.6000061035156,425.0,63235767
2005-01-01,391.5530700683594,453.75,480.0,389.1499938964844,465.0,48881370
2005-02-01,408.2506408691406,473.1000061035156,507.5,442.1000061035156,457.0,48381187
2005-03-01,363.5510559082031,421.29998779296875,485.5,405.0,476.0,44337581
2005-04-01,350.69342041015625,406.3999938964844,443.8999938964844,396.29998779296875,426.8999938964844,39821821
2005-05-01,401.64935302734375,465.45001220703125,468.70001220703125,393.0,409.0,44930324
2005-06-01,400.9589538574219,464.6499938964844,484.3999938964844,431.54998779296875,466.0,26402689
2005-07-01,416.53472900390625,482.70001220703125,489.0,436.95001220703125,463.0,19216286
2005-08-01,405.70501708984375,470.1499938964844,512.4000244140625,455.8999938964844,480.0,21211776
2005-09-01,485.1414489746094,559.7999877929688,598.4500122070312,475.0,475.5,31108749
2005-10-01,475.9552307128906,549.2000122070312,600.7000122070312,503.1000061035156,566.0,26290064
2005-11-01,531.593017578125,613.4000244140625,634.2000122070312,499.79998779296875,554.0,28424577
2005-12-01,551.005615234375,635.7999877929688,686.9500122070312,605.4000244140625,615.0,24985814
2006-01-01,657.3848266601562,758.5499877929688,770.0,631.5499877929688,635.0499877929688,25388203
2006-02-01,712.8926391601562,822.5999755859375,834.25,724.0,757.0,31651357
2006-03-01,757.6976928710938,874.2999877929688,942.7000122070312,736.0,827.9000244140625,58870206
2006-04-01,803.8892822265625,927.5999755859375,942.0,810.5,880.0,30623613
2006-05-01,636.9756469726562,735.0,974.9500122070312,655.0,919.9500122070312,21035072
2006-06-01,690.4468994140625,796.7000122070312,819.4000244140625,668.0999755859375,739.4000244140625,34675722
2006-07-01,682.7772827148438,787.8499755859375,831.2000122070312,691.0,802.0,24081840
2006-08-01,746.474853515625,861.3499755859375,869.0,759.9000244140625,785.0,20031630
2006-09-01,854.0,981.2999877929688,987.7999877929688,811.0,860.0499877929688,24714211
2006-10-01,842.4254150390625,968.0,990.7000122070312,911.25,981.2999877929688,13176649
2006-11-01,806.0042724609375,926.1500244140625,988.9000244140625,865.0999755859375,968.0,16964195
2006-12-01,808.6588745117188,929.2000122070312,973.75,860.0,930.4000244140625,10961958
2007-01-01,804.9166870117188,924.9000244140625,984.9000244140625,872.2000122070312,929.2000122070312,15879685
2007-02-01,732.509765625,841.7000122070312,972.8499755859375,825.5,939.9000244140625,11894535
2007-03-01,713.7988891601562,820.2000122070312,870.4000244140625,755.0499877929688,848.0,21927986
2007-04-01,701.5279541015625,806.0999755859375,840.0,741.0,795.0,16227197
2007-05-01,711.1008911132812,817.0999755859375,848.7000122070312,751.25,806.0999755859375,8527641
2007-06-01,647.6145629882812,744.1500244140625,876.0,715.0499877929688,820.0,9764212
2007-07-01,734.9900512695312,844.5499877929688,860.0,745.0,745.0,14568567
2007-08-01,755.1369018554688,867.7000122070312,872.9000244140625,715.0,806.0999755859375,14465035
2007-09-01,874.312744140625,998.75,1028.0,803.5499877929688,876.7000122070312,19281902
2007-10-01,940.0555419921875,1073.8499755859375,1248.0,960.25,1008.7999877929688,27059169
2007-11-01,887.7938232421875,1014.1500244140625,1100.0,931.0,1100.0,11245559
2007-12-01,870.5921020507812,994.5,1098.0,973.4500122070312,1030.0,8902934
2008-01-01,744.27099609375,850.2000122070312,1055.0,700.0,1000.0,14142637
2008-02-01,760.0282592773438,868.2000122070312,923.9000244140625,750.0999755859375,833.1500244140625,11568778
2008-03-01,723.9614868164062,827.0,944.5,790.0,859.7000122070312,16071531
2008-04-01,649.6392822265625,742.0999755859375,855.0,720.0,840.0,13073836
2008-05-01,667.979248046875,763.0499877929688,835.0,742.0999755859375,742.0999755859375,14919635
2008-06-01,539.7321166992188,616.5499877929688,802.0,610.0,765.5,11923036
2008-07-01,503.92791748046875,575.6500244140625,660.0,520.5,616.5499877929688,18467245
2008-08-01,568.6642456054688,649.5999755859375,725.7000122070312,553.0,564.9000244140625,22116025
2008-09-01,608.7525024414062,690.2000122070312,766.0,618.5,649.5999755859375,18601069
2008-10-01,496.7392272949219,563.2000122070312,749.0,475.0,695.3499755859375,18232901
2008-11-01,470.5880432128906,533.5499877929688,639.0,480.1499938964844,565.5,14156416
